055,A,20100807180214,8071793,"LIE390065","BEDWRAP KS LINEN HOUSE",1,6395,1279,"Shepparton",,,,NRMA,390:27146::4.33,VIC*,,
055,A,20100807180214,335540,"SOP4899","SLUMBERLAND VISCO 14CM PILLOW",1,16900,2535,"Shepparton",,,,RACV,390:27147::1.33,VIC*,,
055,A,20100809180214,5761400,"Z390ASW010","CAMBELL QUEEN BED E-A20",1,59900,8985,"Shepparton",,,,RACV,390:27068::1.33,VIC*,,
055,A,20100810180206,732018,"SOP1576","OSTEO SUPREME DB MATTRESS PILLOWTOP DISCONTINUED",1,124900,25000,"Shepparton",,,,RACV,390:27153::2.22,VIC*,,
055,A,20100810180206,732018,"SOP1577","OSTEO SUPREME DB MINIFLEX GRID BASE-DISCONTINUED",1,30000,6000,"Shepparton",,,,RACV,390:27153::3.22,VIC*,,
055,A,20100810180214,5016010,"SOP4356","OSTEO CONTOUR MATTRESS QS PILLOWTOP  DISCONTINUED",1,99900,15000,"Shepparton",,,,RACV,390:27154::2.22,VIC*,,
055,A,20100810180214,5016010,"SOP4357","OSTEO CONTOUR PLATFORM BASE QS  DISCONTINUED",1,30000,4500,"Shepparton",,,,RACV,390:27154::3.22,VIC*,,
055,A,20100811180214,3922100,"Z390SOP031","FAT SB SPECIAL MATTRESS (EACH)",1,28900,3485,"Shepparton",,,,RACV,390:27149::1.33,VIC*,,
055,A,20100811180214,3922100,"INT0001","RODEO BUNK ANT - OAK",1,59900,8985,"Shepparton",,,,RACV,390:27149::2.33,VIC*,,
055,A,20100811180214,4524716.01,"BAM390039","MOODMAKER CONTOURED LATEX PILLOW",1,7700,1540,"Shepparton",,,,NRMA,390:27159::1.22,VIC*,,
055,A,20100812180207,986525,"CRN0610","POLYGON BEDSIDE TABLE 2 DRAWER POL242  675HX6720WX",2,62900,9435,"Shepparton",,,,RACV,390:27171::1.22,VIC*,,
055,A,20100812180214,3256552,"FOA0009","FOAM MATTRESS 6 SB",1,9500,1900,"Shepparton",,,,RACV,390:27043::2.22,VIC*,,
055,A,20100812180214,45237656,"SOP4367","OSTEO CONTOUR MATTRESS KS PILLOWTOP  DISCONTINUED",1,99900,14985,"Shepparton",,,,RACV,390:27120::1.33,VIC*,,
055,A,20100812180214,5836021,"SOP4355","OSTEO CONTOUR MATTRESS MEDIUM QS  DISCONTINUED",1,79900,16000,"Shepparton",,,,RACV,390:27161::1.22,VIC*,,
055,A,20100812180214,5836021,"BIO390003","BIO MAGNETIC WOOL QUEEN UNDERLAY",1,33995,6799,"Shepparton",,,,RACV,390:27161::2.22,VIC*,,
055,A,20100812180214,50865235,"SCS390004","VANCOUVER QUEEN BED",1,41000,8200,"Shepparton",,,,RACV,390:27165::1.22,VIC*,,
055,A,20100813180214,924604,"SEA4252","BALMAIN MATTRESS QS DISCONTINUED",1,159900,24000,"Shepparton",,,,RACV,390:27048::1.33,VIC*,,
055,A,20100813180214,5217898,"EAG0506","LYNDON SLAT BED KS",1,134900,28700,"Shepparton",,,,RACV,390:27054::1.33,VIC*,,
055,A,20100813180214,5217898,"EAG0511","LYNDON BEDSIDE TABLE 2 DRAWER 590W x 450D x 460H",2,57900,12950,"Shepparton",,,,RACV,390:27054::2.33,VIC*,,
055,A,20100813180214,1870877,"SEA4201","ORTHOCARE FIRM MATTRESS QS DISCONTINUED",1,109900,22000,"Shepparton",,,,RACV,390:27172::1.22,VIC*,,
055,A,20100813180214,1870877,"SEA4218","BACK SUPPORT BASE QS BACK SUPPORT COLLECTION",1,40000,8000,"Shepparton",,,,RACV,390:27172::2.22,VIC*,,
055,A,20100813180214,3648297,"SOP5010","NOVA COILSPRING MATTRESS DB VALUE RANGE  DISCONTIN",1,67900,13580,"Shepparton",,,,RACV,390:27178::1.22,VIC*,,
055,A,20100813180214,53556484,"SOP5022","VILLA MATTRESS DB VALUE RANGE-DISCONTINUED",1,49900,9980,"Shepparton",,,,RACV,390:27181::1.22,VIC*,,
055,A,20100813180214,53556484,"SOP4953","FEATURE BASE DB CHARCOAL SUEDE - VALUE RANGE",1,32000,6400,"Shepparton",,,,RACV,390:27181::2.22,VIC*,,
055,A,20100814180207,5723480,"SOP0247","SIMPLEE KIDZ MATTRESS SB",1,32900,6580,"Shepparton",,,,RACV,390:27182::1.22,VIC*,,
055,A,20100814180207,2928319,"DES1140","ENERGISE FIRM MATTRESS KS AUS MADE  DISCONTINUED",1,389900,79900,"Shepparton",,,,RACV,390:27183::1.22,VIC*,,
055,A,20100814180207,5145864,"Z390ASW010","CAMBELL QUEEN BED E-A20",1,59900,11980,"Shepparton",,,,RACV,390:27186::1.22,VIC*,,
055,A,20100814180207,5145864,"Z390ASW011","CAMBELL BEDSIDE TABLES E-C20",2,18900,3780,"Shepparton",,,,RACV,390:27186::2.22,VIC*,,
055,A,20100814180207,5145864,"Z390ASW012","CAMBELL CHEST E-R20",1,49900,10060,"Shepparton",,,,RACV,390:27186::3.22,VIC*,,
055,A,20100814180214,986181,"STL0221","STL SERIES 400 MATTRESS QS RED/RED 553-PT-Q",1,279900,42100,"Shepparton",,,,RACV,390:27118::1.33,VIC*,,
055,A,20100814180214,986181,"SOP4756","TECHNOGEL DELUXE PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27118::2.33,VIC*,,
055,A,20100814180214,986181,"SOP4755","TECHNOGEL ANATOMIC PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27118::3.33,VIC*,,
055,A,20100814180214,898306,"SOP5010","NOVA COILSPRING MATTRESS DB VALUE RANGE  DISCONTIN",1,67900,13600,"Shepparton",,,,RACV,390:27175::1.22,VIC*,,
055,A,20100814180214,898306,"BAM0362","BAMBI MADISON ALL COTTON FITTE MATTRESS PROTECTOR",1,8900,1780,"Shepparton",,,,RACV,390:27175::2.22,VIC*,,
055,A,20100816180214,4340241,"SOP1680","OSTEO YOUTH SUPPORT MATTRESS SB DISCONTINUED",1,42900,8600,"Shepparton",,,,RACV,390:27189::1.22,VIC*,,
055,A,20100816180214,5498948,"SOP0253","SIMPLEE KIDZ MATTRESS SBKS",1,42900,8700,"Shepparton",,,,RACV,390:27194::1.22,VIC*,,
055,A,20100817180207,3626657,"NOH0017","DIGBY DOUBLE BED",1,99900,19900,"Shepparton",,,,RACV,390:27200::1.22,VIC*,,
055,A,20100817180214,3289623,"SOP2909","CHIROPRACTIC PILLOW PLUSH MATTRESS QS - SLUMBERLAN",1,159899,23999,"Shepparton",,,,RACV,390:27142:A:2.33,VIC*,,
055,A,20100817180214,3289623,"SOP3073","CHIROPRACTIC MINIFLEX GRID BASE QS SLUMBERLAND",1,40000,6000,"Shepparton",,,,RACV,390:27142:A:3.33,VIC*,,
055,A,20100818180207,2266339,"Z390PFM109","EUREKA SB C/W MATCHING FOOT",1,46530,6730,"Shepparton",,,,RACV,390:27207::1.22,VIC*,,
055,A,20100818180214,1330133,"STL0275","STL SERIES 200 MATTRESS QS BLUE/RED 563-TT-Q",1,179900,36000,"Shepparton",,,,RACV,390:27124::1.33,VIC*,,
055,A,20100818180214,1330133,"SOP4756","TECHNOGEL DELUXE PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27124::2.33,VIC*,,
055,A,20100818180214,1330133,"SOP4755","TECHNOGEL ANATOMIC PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27124::3.33,VIC*,,
055,A,20100818180214,3719304,"STL0281","STL SERIES 200 MATTRESS QS RED/RED 564-TT-Q",1,179900,26985,"Shepparton",,,,RACV,390:27137::1.33,VIC*,,
055,A,20100818180214,3719304,"STL0287","STL SERIES 400/200 BASE QS 554-F-Q-DISCONTINUED",1,30000,4500,"Shepparton",,,,RACV,390:27137::2.33,VIC*,,
055,A,20100818180214,254113,"SOP0247","SIMPLEE KIDZ MATTRESS SB",1,32900,6600,"Shepparton",,,,RACV,390:27169::1.22,VIC*,,
055,A,20100818180214,2992504,"SOP4354","OSTEO CONTOUR MATTRESS FIRM QS  DISCONTINUED",1,79900,13515,"Shepparton",,,,RACV,390:27199::1.22,VIC*,,
055,A,20100818180214,2158162,"BIO390008","BIO MAGNETIC COTTON KING UNDERLAY",1,24995,3750,"Shepparton",,,,RACV,390:27202::1.22,VIC*,,
055,A,20100818180214,4207720,"AER0020","PREMIER COMFORT PLUS AEROBED DB 1239508",1,23900,3600,"Shepparton",,,,RACV,390:27206::1.22,VIC*,,
055,A,20100819180207,3776112,"AJO0001","FARMHOUSE TIMBER SLAT BED QS OFF RANGE P O A",1,144900,21700,"Shepparton",,,,RACV,390:27209::1.22,VIC*,,
055,A,20100819180207,3776112,"AJO0005","FARMHOUSE BEDSIDE TABLE OFF RANGE P O A",2,62900,9400,"Shepparton",,,,RACV,390:27209::2.22,VIC*,,
055,A,20100819180207,3776112,"AJO0008","FARMHOUSE TALLBOY 5 DRAWER FARTB  900W x 450D x 11",1,134900,20000,"Shepparton",,,,RACV,390:27209::3.22,VIC*,,
055,A,20100819180207,3776112,"STL0209","STL SERIES 400 MATTRESS QS BLUE/BLUE 551-PT-Q",1,279900,42000,"Shepparton",,,,RACV,390:27209::6.22,VIC*,,
055,A,20100819180214,3992722,"SOP4354","OSTEO CONTOUR MATTRESS FIRM QS  DISCONTINUED",1,79900,15980,"Shepparton",,,,RACV,390:27166::1.22,VIC*,,
055,A,20100821180207,4541451,"SOP3073","CHIROPRACTIC MINIFLEX GRID BASE QS SLUMBERLAND",1,40000,6000,"Shepparton",,,,RACV,390:27221::2.22,VIC*,,
055,A,20100821180207,4541451,"SOP2909","CHIROPRACTIC PILLOW PLUSH MATTRESS QS - SLUMBERLAN",1,159900,23985,"Shepparton",,,,RACV,390:27221::1.22,VIC*,,
055,A,20100821180214,2133728,"SOP2900","CHIROPRACTIC PILLOW FIRM SB MATTRESS - SLUMBERLAND",1,104900,27580,"Shepparton",,,,RACV,390:27130::1.33,VIC*,,
055,A,20100821180214,2352489,"STL0281","STL SERIES 200 MATTRESS QS RED/RED 564-TT-Q",1,179900,36000,"Shepparton",,,,RACV,390:27168::1.22,VIC*,,
055,A,20100821180214,4541451,"BAM0489","MADISON MATTRESS PROTECTOR QS COTTON - FITTED",1,10900,1635,"Shepparton",,,,RACV,390:27222::1.22,VIC*,,
055,A,20100823180214,6222857,"SOP4354","OSTEO CONTOUR MATTRESS FIRM QS  DISCONTINUED",1,79900,15900,"Shepparton",,,,RACV,390:27162::1.22,VIC*,,
055,A,20100823180214,6222857,"SOP4357","OSTEO CONTOUR PLATFORM BASE QS  DISCONTINUED",1,30000,6000,"Shepparton",,,,RACV,390:27162::2.22,VIC*,,
055,A,20100823180214,6222857,"Z390SLE022","PROMO LATEX PILLOWS",1,4900,900,"Shepparton",,,,RACV,390:27162::3.22,VIC*,,
055,A,20100823180214,6222857,"BAM390033","SORRENTO LIGHT LOFT QS QUILT",1,15620,3120,"Shepparton",,,,RACV,390:27162::4.22,VIC*,,
055,A,20100823180214,6222857,"BAM0489","MADISON MATTRESS PROTECTOR QS COTTON - FITTED",1,10900,2100,"Shepparton",,,,RACV,390:27162::5.22,VIC*,,
055,A,20100823180214,6222857,"WRT0587","WOOLREST PERCALE SHEET SET QS 35CM  OFF RANGE - PO",1,8395,1695,"Shepparton",,,,RACV,390:27162::6.22,VIC*,,
055,A,20100823180214,6222857,"AIC390005","CIRCULAR QS QUILT COVER SET",1,8910,1810,"Shepparton",,,,RACV,390:27162::7.22,VIC*,,
055,A,20100823180214,2928892,"SOP4756","TECHNOGEL DELUXE PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27228::1.22,VIC*,,
055,A,20100823180214,4207720,"AER0020","PREMIER COMFORT PLUS AEROBED DB 1239508",1,23900,3585,"Shepparton",,,,RACV,390:27230::1.22,VIC*,,
055,A,20100824180207,3221127,"STL0197","STL SERIES 400 MATTRESS QS GREEN/BLUE 549-PT-Q",1,279900,41990,"Shepparton",,,,RACV,390:27234::1.22,VIC*,,
055,A,20100824180207,3221127,"STL0287","STL SERIES 400/200 BASE QS 554-F-Q-DISCONTINUED",1,30000,4500,"Shepparton",,,,RACV,390:27234::2.22,VIC*,,
055,A,20100824180214,5835118,"STL0270","STL SERIES 200 MATTRESS KS BLUE/BLUE 562-TT-K",1,239900,60000,"Shepparton",,,,RACV,390:27151::1.22,VIC*,,
055,A,20100824180214,5835118,"STL0270","STL SERIES 200 MATTRESS KS BLUE/BLUE 562-TT-K",1,179900,26985,"Shepparton",,,,RACV,390:27151::1.33,VIC*,,
055,A,20100824180214,5835118,"STL0288","STL SERIES 400/200 BASE KS 554-F-K-DISCONTINUED",1,40000,10000,"Shepparton",,,,RACV,390:27151::2.22,VIC*,,
055,A,20100824180214,5835118,"STL0288","STL SERIES 400/200 BASE KS 554-F-K-DISCONTINUED",1,30000,4500,"Shepparton",,,,RACV,390:27151::2.33,VIC*,,
055,A,20100824180214,5835118,"BAM0490","MADISON MATTRESS PROTECTOR KS COTTON - FITTED",1,12900,12900,"Shepparton",,,,RACV,390:27151::3.22,VIC*,,
055,A,20100824180214,5835118,"WRT0588","WOOLREST PERCALE SHEET SET KS 35CM  OFF RANGE - PO",1,10395,10395,"Shepparton",,,,RACV,390:27151::4.22,VIC*,,
055,A,20100824180214,4767556,"STL0281","STL SERIES 200 MATTRESS QS RED/RED 564-TT-Q",1,179900,36000,"Shepparton",,,,RACV,390:27179::1.22,VIC*,,
055,A,20100824180214,4767556,"STL0287","STL SERIES 400/200 BASE QS 554-F-Q-DISCONTINUED",1,30000,6000,"Shepparton",,,,RACV,390:27179::2.22,VIC*,,
055,A,20100825180214,8071793,"STL0258","STL SERIES 200 MATTRESS KS GREEN/BLUE 560-TT-K",1,239900,56000,"Shepparton",,,,NRMA,390:27146:A:1.33,VIC*,,
055,A,20100825180214,3068917,"STL0173","STL SERIES 400 MATTRESS QS TAN/GREEN 545-PT-Q",1,279900,56000,"Shepparton",,,,RACV,390:27191::1.22,VIC*,,
055,A,20100825180214,3068917,"SOP4755","TECHNOGEL ANATOMIC PILLOW 11CM MEDIUM PROFILE",1,24900,5000,"Shepparton",,,,RACV,390:27191::2.22,VIC*,,
055,A,20100825180215,4155826,"HOME3900003","CAMOUFLAGE SAND Q/C SET DOUBLE",1,5885,885,"Shepparton",,,,RACV,390:27235::1.22,VIC*,,
055,A,20100827180207,4242250,"SOP4755","TECHNOGEL ANATOMIC PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27238::1.22,VIC*,,
055,A,20100827180207,4242250,"SOP4756","TECHNOGEL DELUXE PILLOW 11CM MEDIUM PROFILE",1,24900,3800,"Shepparton",,,,RACV,390:27238::2.22,VIC*,,
055,A,20100827180207,4242250,"BAM390030","LUXURY  ALPACA PILLOW",2,4995,750,"Shepparton",,,,RACV,390:27238::3.22,VIC*,,
055,A,20100827180207,4242250,"ATE0010","GLEN ROWAN KING BED",1,104900,15735,"Shepparton",,,,RACV,390:27238::4.22,VIC*,,
055,A,20100827180207,4242250,"ATE0011","GLEN ROWAN 2 DRW BEDSIDE TABLE",2,29900,4485,"Shepparton",,,,RACV,390:27238::5.22,VIC*,,
055,A,20100827180207,4242250,"ATE0012","GLEN ROWAN 6 DRW TALLBOY",1,69900,10485,"Shepparton",,,,RACV,390:27238::6.22,VIC*,,
055,A,20100827180207,4242250,"SEA4206","ORTHOCARE LATEX MATTRESS KS DISCONTINUED",1,269900,60000,"Shepparton",,,,RACV,390:27238::7.22,VIC*,,
055,A,20100827180207,4242250,"BAM0489","MADISON MATTRESS PROTECTOR QS COTTON - FITTED",1,10900,10900,"Shepparton",,,,RACV,390:27238::10.22,VIC*,,
055,A,20100827180207,4242250,"WRT0588","WOOLREST PERCALE SHEET SET KS 35CM  OFF RANGE - PO",1,10395,10395,"Shepparton",,,,RACV,390:27238::11.22,VIC*,,
055,A,20100827180214,5838263,"STL0282","STL SERIES 200 MATTRESS KS RED/RED 564-TT-K",1,239900,47980,"Shepparton",,,,RACV,390:27180::2.22,VIC*,,
055,A,20100827180214,5838263,"STL0288","STL SERIES 400/200 BASE KS 554-F-K-DISCONTINUED",1,40000,8000,"Shepparton",,,,RACV,390:27180::3.22,VIC*,,
055,A,20100827180214,5838263,"LND0181","LATEX QUEEN SIZE PILLOW PILATQ CARTON 10 UNITS",2,9000,5400,"Shepparton",,,,RACV,390:27180::4.22,VIC*,,
055,A,20100827180214,5838263,"LND390075","VALENTINA IVORY LONG CUSHION",1,4995,999,"Shepparton",,,,RACV,390:27180::5.22,VIC*,,
055,A,20100827180214,5838263,"KAS390183","LAYLA LINEN CUSHION",2,4290,858,"Shepparton",,,,RACV,390:27180::6.22,VIC*,,
055,A,20100827180214,5838263,"LIE3349","HAVEN 150X200 THROW RIBBED MARSHMALLOW",1,6930,1386,"Shepparton",,,,RACV,390:27180::7.22,VIC*,,
055,A,20100827180214,5838263,"KAS0554","INDOCHINE PEONY CUSHION 43X43CM -OFF RANGE",2,5195,1039,"Shepparton",,,,RACV,390:27180::8.22,VIC*,,
055,A,20100827180214,5838263,"LIE390063","LINENHOUSE QS BEDWRAP",2,5995,1199,"Shepparton",,,,RACV,390:27180::9.22,VIC*,,
055,A,20100827180214,5838263,"LIE390065","BEDWRAP KS LINEN HOUSE",1,6395,1279,"Shepparton",,,,RACV,390:27180::10.22,VIC*,,
055,A,20100827180214,5838263,"BAM0490","MADISON MATTRESS PROTECTOR KS COTTON - FITTED",1,12900,2580,"Shepparton",,,,RACV,390:27180::11.22,VIC*,,
055,A,20100828180207,5298232,"SOP4365","OSTEO CONTOUR MATTRESS FIRM KS  DISCONTINUED",1,104900,37000,"Shepparton",,,,RACV,390:27247:A:1.22,VIC*,,
055,A,20100828180207,5298232,"SOP4368","OSTEO CONTOUR PLATFORM BASE KS  DISCONTINUED",1,45000,3000,"Shepparton",,,,RACV,390:27247:A:2.22,VIC*,,
055,A,20100828180207,5404077,"SOP1589","OSTEO SUPREME QS MATTRESS DISCONTINUED",1,114900,17235,"Shepparton",,,,RACV,390:27250::1.22,VIC*,,
055,A,20100828180214,1002430,"SOP1682","OSTEO YOUTH SUPPORT MATTRESS SBKS DISCONTINUED",1,52900,10500,"Shepparton",,,,RACV,390:27170::1.22,VIC*,,
055,A,20100829180207,1845234,"STL0276","STL SERIES 200 MATTRESS KS BLUE/RED 563-TT-K",1,239900,36000,"Shepparton",,,,RACV,390:27257::1.22,VIC*,,
055,A,20100829180207,1845234,"STL0288","STL SERIES 400/200 BASE KS 554-F-K-DISCONTINUED",1,40000,6000,"Shepparton",,,,RACV,390:27257::2.22,VIC*,,
055,A,20100829180214,4771600,"STL0221","STL SERIES 400 MATTRESS QS RED/RED 553-PT-Q",1,279900,55980,"Shepparton",,,,RACV,390:27185::1.22,VIC*,,
055,A,20100829180214,4771600,"SOP4899","SLUMBERLAND VISCO 14CM PILLOW",2,16900,3380,"Shepparton",,,,RACV,390:27185::2.22,VIC*,,
055,A,20100829180214,4771600,"BAM0489","MADISON MATTRESS PROTECTOR QS COTTON - FITTED",1,10900,2180,"Shepparton",,,,RACV,390:27185::3.22,VIC*,,
